2.782890;1.275491;8.615110e-001;0.935000
2.790444;1.278954;8.597463e-001;0.936000
2.739364;1.255542;8.579851e-001;0.962000
2.761552;1.265711;8.562273e-001;0.964000
2.688299;1.232137;8.544730e-001;0.992000
2.764319;1.266980;8.527221e-001;0.983000
2.792554;1.279921;8.509746e-001;0.983000
2.842993;1.303039;8.492306e-001;0.975000
2.797984;1.282409;8.474900e-001;0.999000
2.660651;1.219465;8.457529e-001;1.048000
2.788377;1.278006;8.440192e-001;1.014000
2.834000;1.298917;8.422890e-001;1.019000
2.472672;1.133308;8.405623e-001;1.184000
2.695057;1.235235;8.388390e-001;1.090000
2.782915;1.275503;8.371192e-001;1.054000
2.843078;1.303078;8.354028e-001;1.045000
2.804111;1.285218;8.336899e-001;1.062000
2.797846;1.282346;8.319804e-001;1.073000
2.802231;1.284356;8.302744e-001;1.085000
2.832600;1.298275;8.285718e-001;1.087000
2.783504;1.275773;8.268727e-001;1.117000
2.701747;1.238301;8.251770e-001;1.155000
2.584894;1.184743;8.234847e-001;1.214000
2.175367;0.997043;8.217959e-001;1.423000
2.136080;0.979036;8.201105e-001;1.443000
2.701530;1.238201;8.184285e-001;1.179000
2.785515;1.276694;8.167499e-001;1.156000
2.742716;1.257078;8.150748e-001;1.182000
2.713325;1.243607;8.134031e-001;1.213000
2.552686;1.169981;8.117347e-001;1.272000
2.700618;1.237783;8.100698e-001;1.221000
2.439650;1.118173;8.084083e-001;1.377000
2.182657;1.000385;8.067501e-001;1.497000
2.576799;1.181033;8.050953e-001;1.304000
2.763769;1.266728;8.034440e-001;1.234000
2.691825;1.233753;8.017959e-001;1.285000
2.625837;1.203509;8.001513e-001;1.302000
2.478733;1.136086;7.985100e-001;1.407000
2.549207;1.168386;7.968721e-001;1.367000
2.731338;1.251863;7.952375e-001;1.296000
2.588068;1.186198;7.936062e-001;1.369000
2.684670;1.230474;7.919783e-001;1.326000
2.745426;1.258320;7.903537e-001;1.307000
2.511185;1.150960;7.887325e-001;1.440000
2.527185;1.158293;7.871145e-001;1.435000
2.475115;1.134428;7.854999e-001;1.481000
2.511969;1.151319;7.838886e-001;1.464000
2.563652;1.175007;7.822806e-001;1.478000
2.334632;1.070040;7.806759e-001;1.579000
2.490685;1.141564;7.790744e-001;1.498000
2.369441;1.085994;7.774763e-001;1.574000
2.633284;1.206922;7.758814e-001;1.453000
2.726274;1.249542;7.742898e-001;1.400000
2.447223;1.121644;7.727014e-001;1.565000
2.634046;1.207271;7.711163e-001;1.521000
2.646668;1.213056;7.695344e-001;1.478000
2.818255;1.291700;7.679558e-001;1.400000
2.680034;1.228349;7.663805e-001;1.486000
2.511064;1.150904;7.648083e-001;1.566000
2.751169;1.260952;7.632394e-001;1.455000
2.702194;1.238506;7.616737e-001;1.492000
2.581161;1.183032;7.601112e-001;1.559000
2.601293;1.192259;7.585519e-001;1.560000
2.782210;1.275180;7.569958e-001;1.472000
2.644887;1.212240;7.554429e-001;1.556000
2.647290;1.213341;7.538931e-001;1.560000
2.616278;1.199127;7.523466e-001;1.593000
2.631524;1.206115;7.508032e-001;1.596000
2.834517;1.299153;7.492630e-001;1.498000
2.560352;1.173495;7.477260e-001;1.654000
2.679217;1.227975;7.461921e-001;1.586000
2.718021;1.245759;7.446613e-001;1.578000
2.731377;1.251881;7.431337e-001;1.577000
2.705290;1.239924;7.416092e-001;1.601000
2.860103;1.310881;7.400879e-001;1.530000
2.684116;1.230220;7.385696e-001;1.631000
2.830044;1.297104;7.370545e-001;1.561000
2.849989;1.306245;7.355425e-001;1.568000
2.833300;1.298596;7.340336e-001;1.580000
2.711692;1.242859;7.325278e-001;1.651000
2.619092;1.200417;7.310250e-001;1.753000
2.420749;1.109510;7.295254e-001;1.864000
2.637982;1.209075;7.280288e-001;1.721000
2.752658;1.261635;7.265353e-001;1.668000
2.602431;1.192781;7.250449e-001;1.764000
2.491229;1.141813;7.235575e-001;1.862000
2.629668;1.205264;7.220732e-001;1.782000
2.732212;1.252264;7.205919e-001;1.716000
2.800963;1.283775;7.191136e-001;1.683000
2.724683;1.248813;7.176384e-001;1.735000
2.816684;1.290980;7.161662e-001;1.693000
2.804915;1.285586;7.146971e-001;1.700000
2.602942;1.193015;7.132309e-001;1.831000
2.644228;1.211938;7.117678e-001;1.821000
2.630753;1.205762;7.103076e-001;1.842000
2.476194;1.134922;7.088505e-001;1.952000
2.603757;1.193389;7.073963e-001;1.874000
2.673167;1.225201;7.059451e-001;1.844000
2.791031;1.279223;7.044969e-001;1.781000
2.802169;1.284327;7.030517e-001;1.780000
2.807251;1.286657;7.016094e-001;1.785000
2.842328;1.302734;7.001701e-001;1.770000
2.821058;1.292985;6.987338e-001;1.786000
2.798804;1.282785;6.973004e-001;1.819000
2.693846;1.234679;6.958699e-001;1.885000
2.701228;1.238063;6.944424e-001;1.893000
2.693105;1.234340;6.930178e-001;1.909000
2.746726;1.258916;6.915961e-001;1.885000
2.706476;1.240468;6.901773e-001;1.920000
2.628896;1.204911;6.887615e-001;1.974000
2.549824;1.168669;6.873485e-001;2.040000
2.708370;1.241336;6.859385e-001;1.945000
2.632463;1.206545;6.845313e-001;1.994000
2.670037;1.223767;6.831270e-001;1.981000
2.340188;1.072586;6.817256e-001;2.302000
2.133590;0.977895;6.803271e-001;2.519000
1.977292;0.906259;6.789315e-001;2.678000
2.480327;1.136817;6.775387e-001;2.181000
2.707002;1.240709;6.761487e-001;2.008000
2.649354;1.214287;6.747617e-001;2.049000
2.747085;1.259081;6.733774e-001;1.997000
2.693169;1.234369;6.719960e-001;2.038000
2.713586;1.243727;6.706175e-001;2.032000
2.374207;1.088178;6.692418e-001;2.305000
2.698843;1.236970;6.678688e-001;2.064000
2.669217;1.223391;6.664988e-001;2.096000
2.578276;1.181710;6.651315e-001;2.171000
2.570700;1.178238;6.637670e-001;2.186000
2.746547;1.258834;6.624053e-001;2.066000
2.691833;1.233757;6.610464e-001;2.107000
2.543700;1.165863;6.596903e-001;2.232000
2.737124;1.254515;6.583370e-001;2.106000
2.680846;1.228721;6.569865e-001;2.148000
2.804878;1.285569;6.556387e-001;2.062000
2.542449;1.165289;6.542937e-001;2.270000
2.659492;1.218934;6.529515e-001;2.194000
2.441584;1.119059;6.516120e-001;2.380000
2.414571;1.106678;6.502752e-001;2.441000
2.239183;1.026292;6.489412e-001;2.638000
2.365745;1.084300;6.476100e-001;2.513000
2.718132;1.245811;6.462815e-001;2.190000
2.518573;1.154346;6.449556e-001;2.362000
2.571473;1.178592;6.436326e-001;2.328000
2.426020;1.111926;6.423122e-001;2.457000
2.576494;1.180893;6.409945e-001;2.343000
2.726564;1.249675;6.396796e-001;2.226000
2.717453;1.245500;6.383673e-001;2.242000
2.743009;1.257212;6.370577e-001;2.225000
2.468017;1.131174;6.357508e-001;2.465000
2.627041;1.204061;6.344466e-001;2.338000
2.581950;1.183394;6.331451e-001;2.399000
2.705114;1.239844;6.318462e-001;2.303000
2.734702;1.253405;6.305501e-001;2.283000
2.584067;1.184364;6.292565e-001;2.418000
2.286266;1.047872;6.279656e-001;2.708000
2.736107;1.254049;6.266774e-001;2.302000
2.709381;1.241800;6.253918e-001;2.339000
2.712210;1.243096;6.241089e-001;2.348000
2.690303;1.233055;6.228285e-001;2.363000
2.592945;1.188433;6.215508e-001;2.462000
2.507834;1.149424;6.202758e-001;2.555000
2.503710;1.147534;6.190033e-001;2.566000
2.572199;1.178925;6.177335e-001;2.515000
2.695457;1.235418;6.164662e-001;2.434000
2.747503;1.259272;6.152016e-001;2.386000
2.547548;1.167626;6.139395e-001;2.562000
2.684601;1.230442;6.126801e-001;2.443000
2.774814;1.271790;6.114232e-001;2.385000
2.762941;1.266348;6.101689e-001;2.397000
2.751338;1.261030;6.089172e-001;2.415000
2.752258;1.261452;6.076680e-001;2.428000
2.750015;1.260423;6.064214e-001;2.444000
2.214382;1.014925;6.051774e-001;2.996000
2.750698;1.260737;6.039359e-001;2.443000
2.467007;1.130711;6.026970e-001;2.719000
2.565347;1.175784;6.014606e-001;2.631000
2.755241;1.262819;6.002267e-001;2.473000
2.671035;1.224224;5.989954e-001;2.558000
2.719336;1.246363;5.977666e-001;2.524000
2.580779;1.182857;5.965403e-001;2.675000
2.545147;1.166526;5.953165e-001;2.702000
2.543816;1.165916;5.940953e-001;2.717000
2.635278;1.207836;5.928765e-001;2.638000
2.641549;1.210710;5.916603e-001;2.651000
2.706187;1.240336;5.904465e-001;2.583000
2.632031;1.206348;5.892352e-001;2.676000
2.406801;1.103117;5.880265e-001;2.928000
2.635204;1.207802;5.868202e-001;2.704000
2.718090;1.245791;5.856163e-001;2.610000
2.693448;1.234497;5.844150e-001;2.648000
2.591803;1.187910;5.832161e-001;2.811000
2.706425;1.240445;5.820197e-001;2.646000
2.581121;1.183014;5.808257e-001;2.790000
2.757595;1.263898;5.796341e-001;2.622000
2.751355;1.261038;5.784451e-001;2.632000
2.774687;1.271731;5.772584e-001;2.623000
2.802000;1.284250;5.760742e-001;2.602000
2.587030;1.185722;5.748924e-001;2.817000
2.582011;1.183422;5.737131e-001;2.836000
2.647187;1.213294;5.725361e-001;2.783000
2.628817;1.204875;5.713616e-001;2.801000
2.334677;1.070060;5.701895e-001;3.167000
2.438200;1.117508;5.690198e-001;3.036000
2.579115;1.182095;5.678525e-001;2.895000
2.643682;1.211687;5.666876e-001;2.825000
2.754218;1.262350;5.655250e-001;2.736000
2.616583;1.199267;5.643649e-001;2.874000
2.505257;1.148243;5.632071e-001;3.001000
2.557278;1.172086;5.620517e-001;2.951000
2.737924;1.254882;5.608987e-001;2.782000
2.706686;1.240564;5.597481e-001;2.818000
2.620823;1.201211;5.585998e-001;2.909000
2.554710;1.170909;5.574539e-001;2.992000
2.383142;1.092273;5.563103e-001;3.218000
2.652803;1.215868;5.551690e-001;2.910000
2.763996;1.266832;5.540301e-001;2.812000
2.799461;1.283086;5.528936e-001;2.784000
2.778379;1.273424;5.517593e-001;2.804000
2.540844;1.164553;5.506274e-001;3.067000
2.612633;1.197457;5.494979e-001;3.002000
2.613268;1.197748;5.483706e-001;3.014000
2.451373;1.123546;5.472457e-001;3.214000
1.878863;0.861146;5.461230e-001;4.231000
2.231146;1.022608;5.450027e-001;3.593000
2.601374;1.192296;5.438846e-001;3.058000
2.431378;1.114382;5.427689e-001;3.278000
2.510778;1.150773;5.416554e-001;3.188000
2.659436;1.218908;5.405443e-001;3.030000
2.607540;1.195123;5.394354e-001;3.101000
2.473928;1.133884;5.383287e-001;3.286000
2.533195;1.161048;5.372244e-001;3.205000
2.442728;1.119584;5.361223e-001;3.324000
2.327073;1.066575;5.350225e-001;3.530000
2.333937;1.069721;5.339249e-001;3.505000
2.343737;1.074213;5.328296e-001;3.487000
2.398911;1.099501;5.317365e-001;3.435000
2.340672;1.072808;5.306457e-001;3.570000
2.444310;1.120309;5.295571e-001;3.385000
2.523494;1.156601;5.284708e-001;3.286000
2.732522;1.252406;5.273866e-001;3.054000
2.747398;1.259224;5.263047e-001;3.039000
2.682764;1.229600;5.252251e-001;3.126000
2.658064;1.218279;5.241476e-001;3.149000
2.711345;1.242700;5.230723e-001;3.109000
1.575513;0.722110;5.219993e-001;5.237000
2.347887;1.076115;5.209284e-001;3.596000
2.304927;1.056425;5.198598e-001;3.678000
2.437199;1.117050;5.187933e-001;3.501000
2.486336;1.139571;5.177290e-001;3.434000
2.544254;1.166116;5.166669e-001;3.360000
2.715577;1.244639;5.156070e-001;3.171000
2.474792;1.134280;5.145493e-001;3.462000
2.286218;1.047850;5.134937e-001;3.754000
2.228621;1.021451;5.124403e-001;3.862000
2.171765;0.995392;5.113891e-001;3.985000
2.372325;1.087315;5.103400e-001;3.663000
2.103167;0.963952;5.092931e-001;4.112000
2.300330;1.054318;5.082483e-001;3.803000
2.110223;0.967186;5.072056e-001;4.131000
2.382931;1.092177;5.061651e-001;3.693000
2.077786;0.952319;5.051268e-001;4.228000
2.314295;1.060719;5.040905e-001;3.834000
2.207429;1.011738;5.030564e-001;4.014000
2.164064;0.991863;5.020244e-001;4.094000
2.289317;1.049270;5.009945e-001;3.902000
2.277613;1.043906;4.999668e-001;3.930000
2.191537;1.004454;4.989411e-001;4.072000
2.285018;1.047300;4.979176e-001;3.933000
2.235927;1.024800;4.968961e-001;4.024000
2.315494;1.061268;4.958768e-001;3.906000
2.513791;1.152154;4.948595e-001;3.615000
2.588978;1.186615;4.938443e-001;3.508000
2.436163;1.116575;4.928313e-001;3.730000
2.471958;1.132981;4.918202e-001;3.680000
2.641310;1.210601;4.908113e-001;3.481000
2.576417;1.180858;4.898044e-001;3.556000
2.588609;1.186446;4.887996e-001;3.552000
2.520522;1.155239;4.877969e-001;3.657000
2.549026;1.168304;4.867962e-001;3.636000
2.590801;1.187450;4.857976e-001;3.583000
2.601455;1.192333;4.848010e-001;3.568000
2.419198;1.108799;4.838064e-001;3.834000
2.592685;1.188314;4.828139e-001;3.609000
2.521414;1.155648;4.818235e-001;3.730000
2.377220;1.089559;4.808350e-001;3.949000
2.378131;1.089977;4.798486e-001;3.950000
2.533079;1.160995;4.788642e-001;3.717000
2.390236;1.095525;4.778819e-001;3.947000
2.457539;1.126372;4.769015e-001;3.845000
2.681831;1.229173;4.759232e-001;3.547000
2.698544;1.236833;4.749469e-001;3.556000
2.658751;1.218594;4.739725e-001;3.625000
2.731425;1.251903;4.730002e-001;3.512000
2.768974;1.269113;4.720299e-001;3.479000
2.760225;1.265103;4.710615e-001;3.502000
2.738356;1.255080;4.700952e-001;3.530000
2.597780;1.190649;4.691308e-001;3.719000
2.644597;1.212107;4.681684e-001;3.671000
2.732653;1.252466;4.672080e-001;3.564000
2.795279;1.281170;4.662495e-001;3.488000
2.792400;1.279850;4.652931e-001;3.506000
2.612272;1.197291;4.643385e-001;3.758000
2.596001;1.189834;4.633860e-001;3.777000
2.588349;1.186326;4.624354e-001;3.799000
2.503366;1.147376;4.614867e-001;3.937000
2.719095;1.246252;4.605400e-001;3.651000
2.520850;1.155389;4.595952e-001;3.934000
2.346328;1.075400;4.586524e-001;4.274000
2.388898;1.094912;4.577115e-001;4.163000
2.453527;1.124533;4.567725e-001;4.071000
2.463433;1.129073;4.558355e-001;4.061000
2.305686;1.056773;4.549004e-001;4.340000
2.310175;1.058830;4.539672e-001;4.355000
2.439774;1.118230;4.530359e-001;4.136000
2.348001;1.076167;4.521065e-001;4.301000
2.430837;1.114134;4.511790e-001;4.171000
2.535374;1.162047;4.502534e-001;4.000000
2.334002;1.069751;4.493298e-001;4.344000
2.401044;1.100479;4.484080e-001;4.235000
2.394702;1.097572;4.474881e-001;4.261000
2.376013;1.089006;4.465701e-001;4.309000
2.408435;1.103866;4.456540e-001;4.260000
2.464775;1.129688;4.447398e-001;4.172000
2.730839;1.251635;4.438274e-001;3.788000
2.636482;1.208387;4.429169e-001;3.921000
2.718904;1.246164;4.420083e-001;3.815000
2.503588;1.147478;4.411016e-001;4.152000
2.655319;1.217021;4.401967e-001;3.937000
2.624519;1.202905;4.392936e-001;3.974000
2.540041;1.164186;4.383924e-001;4.113000
2.401278;1.100586;4.374931e-001;4.355000
2.349791;1.076987;4.365956e-001;4.474000
2.480546;1.136917;4.357000e-001;4.249000
2.570540;1.178164;4.348061e-001;4.110000
2.604117;1.193554;4.339142e-001;4.092000
2.513258;1.151910;4.330240e-001;4.240000
2.585449;1.184997;4.321357e-001;4.123000
2.481624;1.137411;4.312492e-001;4.293000
2.350348;1.077243;4.303645e-001;4.540000
2.489161;1.140866;4.294816e-001;4.294000
2.500670;1.146140;4.286006e-001;4.298000
2.602376;1.192756;4.277213e-001;4.137000
2.668043;1.222853;4.268439e-001;4.044000
2.464495;1.129560;4.259682e-001;4.365000
2.431595;1.114481;4.250944e-001;4.440000
2.521410;1.155646;4.242223e-001;4.319000
2.454952;1.125186;4.233521e-001;4.422000
2.617247;1.199571;4.224836e-001;4.169000
2.527630;1.158497;4.216169e-001;4.319000
2.700902;1.237913;4.207519e-001;4.063000
2.504182;1.147750;4.198888e-001;4.379000
2.421315;1.109769;4.190274e-001;4.544000
2.528702;1.158988;4.181678e-001;4.362000
2.467413;1.130898;4.173100e-001;4.486000
2.565373;1.175796;4.164539e-001;4.315000
2.524101;1.156880;4.155995e-001;4.405000
2.616849;1.199389;4.147470e-001;4.252000
2.614650;1.198381;4.138961e-001;4.277000
2.357894;1.080701;4.130470e-001;4.715000
2.459374;1.127213;4.121997e-001;4.542000
2.454815;1.125123;4.113541e-001;4.561000
2.506118;1.148637;4.105102e-001;4.489000
2.352695;1.078319;4.096681e-001;4.799000
2.508678;1.149811;4.088277e-001;4.500000
2.374363;1.088250;4.079890e-001;4.749000
2.625035;1.203141;4.071520e-001;4.318000
2.510005;1.150419;4.063168e-001;4.533000
2.447175;1.121622;4.054832e-001;4.669000
2.398013;1.099089;4.046514e-001;4.745000
2.428491;1.113059;4.038213e-001;4.709000
2.376013;1.089006;4.029929e-001;4.810000
2.554152;1.170653;4.021662e-001;4.487000
2.455530;1.125451;4.013411e-001;4.689000
2.651710;1.215367;4.005178e-001;4.345000
2.660169;1.219244;3.996962e-001;4.340000
2.690971;1.233362;3.988762e-001;4.321000
2.669320;1.223438;3.980579e-001;4.355000
2.672880;1.225070;3.972413e-001;4.355000
2.696153;1.235737;3.964264e-001;4.334000
2.467364;1.130875;3.956132e-001;4.730000
2.320172;1.063412;3.948016e-001;5.011000
2.648061;1.213695;3.939917e-001;4.427000
2.330478;1.068136;3.931834e-001;5.013000
2.604962;1.193941;3.923768e-001;4.524000
2.297052;1.052816;3.915719e-001;5.118000
2.711863;1.242937;3.907686e-001;4.357000
2.572153;1.178903;3.899670e-001;4.595000
2.408916;1.104087;3.891670e-001;4.924000
2.683977;1.230156;3.883686e-001;4.443000
2.711735;1.242879;3.875719e-001;4.392000
2.542593;1.165355;3.867768e-001;4.693000
2.169066;0.994155;3.859834e-001;5.498000
2.455729;1.125543;3.851915e-001;4.893000
2.484093;1.138543;3.844013e-001;4.881000
2.453620;1.124576;3.836128e-001;4.915000
2.543985;1.165993;3.828258e-001;4.752000
2.516773;1.153521;3.820405e-001;4.787000
2.747170;1.259120;3.812567e-001;4.418000
2.677182;1.227042;3.804746e-001;4.530000
2.671315;1.224353;3.796941e-001;4.540000
2.471523;1.132781;3.789151e-001;4.904000
2.438754;1.117762;3.781378e-001;4.997000
2.566380;1.176258;3.773621e-001;4.776000
2.607990;1.195329;3.765880e-001;4.714000
2.402609;1.101196;3.758154e-001;5.095000
2.623421;1.202401;3.750444e-001;4.693000
2.719393;1.246389;3.742751e-001;4.531000
2.610040;1.196268;3.735072e-001;4.726000
2.412762;1.105849;3.727410e-001;5.110000
2.418181;1.108333;3.719764e-001;5.113000
2.574089;1.179791;3.712133e-001;4.826000
2.638374;1.209255;3.704517e-001;4.726000
2.625245;1.203237;3.696918e-001;4.746000
2.454570;1.125011;3.689334e-001;5.083000
2.542832;1.165465;3.681765e-001;4.913000
2.559948;1.173309;3.674212e-001;4.888000
2.735477;1.253760;3.666675e-001;4.594000
2.394164;1.097325;3.659153e-001;5.228000
2.691321;1.233522;3.651646e-001;4.683000
2.694793;1.235113;3.644155e-001;4.703000
2.501084;1.146330;3.636679e-001;5.057000
2.665776;1.221814;3.629219e-001;4.759000
2.750565;1.260676;3.621774e-001;4.621000
2.671694;1.224527;3.614344e-001;4.776000
2.328798;1.067366;3.606929e-001;5.449000
2.646089;1.212791;3.599530e-001;4.832000
2.756039;1.263184;3.592146e-001;4.663000
2.696322;1.235814;3.584777e-001;4.760000
2.611700;1.197029;3.577423e-001;4.930000
2.516265;1.153288;3.570084e-001;5.117000
2.525009;1.157296;3.562760e-001;5.105000
2.623457;1.202418;3.555451e-001;4.919000
2.534689;1.161732;3.548157e-001;5.117000
2.358770;1.081103;3.540878e-001;5.484000
2.505386;1.148302;3.533614e-001;5.176000
2.475040;1.134393;3.526365e-001;5.250000
2.211749;1.013718;3.519131e-001;5.888000
2.251592;1.031980;3.511912e-001;5.802000
2.279939;1.044972;3.504707e-001;5.745000
2.210756;1.013263;3.497518e-001;5.929000
2.254905;1.033498;3.490343e-001;5.844000
2.262232;1.036856;3.483182e-001;5.824000
2.533167;1.161035;3.476037e-001;5.273000
2.454120;1.124805;3.468906e-001;5.399000
2.355035;1.079391;3.461790e-001;5.607000
2.437002;1.116959;3.454688e-001;5.427000
2.322156;1.064321;3.447601e-001;5.713000
2.317759;1.062306;3.440528e-001;5.761000
2.199879;1.008278;3.433470e-001;6.054000
2.371541;1.086956;3.426427e-001;5.633000
2.333844;1.069679;3.419398e-001;5.712000
2.321235;1.063899;3.412383e-001;5.753000
2.441001;1.118792;3.405383e-001;5.499000
2.252473;1.032383;3.398397e-001;5.953000
2.358268;1.080873;3.391425e-001;5.747000
2.370734;1.086586;3.384468e-001;5.709000
2.235136;1.024437;3.377525e-001;6.082000
2.131524;0.976949;3.370596e-001;6.319000
2.208296;1.012136;3.363681e-001;6.134000
2.220300;1.017638;3.356781e-001;6.130000
2.321165;1.063867;3.349894e-001;5.899000
2.326476;1.066301;3.343022e-001;5.850000
2.379352;1.090536;3.336164e-001;5.733000
2.468835;1.131549;3.329320e-001;5.537000
2.446484;1.121305;3.322490e-001;5.600000
2.499442;1.145578;3.315674e-001;5.490000
2.120141;0.971731;3.308873e-001;6.455000
2.307131;1.057435;3.302085e-001;5.984000
2.478401;1.135934;3.295310e-001;5.570000
2.300115;1.054219;3.288550e-001;6.011000
2.553961;1.170565;3.281804e-001;5.419000
2.685114;1.230677;3.275072e-001;5.166000
2.563420;1.174901;3.268353e-001;5.426000
2.584510;1.184567;3.261648e-001;5.386000
2.691301;1.233513;3.254957e-001;5.196000
2.521901;1.155871;3.248280e-001;5.528000
2.755411;1.262897;3.241616e-001;5.089000
2.538290;1.163383;3.234966e-001;5.512000
2.540824;1.164544;3.228330e-001;5.534000
2.623462;1.202420;3.221707e-001;5.373000
2.684625;1.230453;3.215098e-001;5.256000
2.729352;1.250953;3.208502e-001;5.174000
2.762051;1.265940;3.201920e-001;5.125000
2.467412;1.130897;3.195351e-001;5.746000
2.576384;1.180843;3.188796e-001;5.516000
2.731093;1.251751;3.182255e-001;5.213000
2.746736;1.258920;3.175726e-001;5.190000
2.763771;1.266728;3.169211e-001;5.167000
2.762324;1.266065;3.162710e-001;5.188000
2.630918;1.205837;3.156222e-001;5.454000
2.710353;1.242245;3.149747e-001;5.299000
2.765115;1.267344;3.143285e-001;5.200000
2.726896;1.249827;3.136837e-001;5.284000
2.719948;1.246643;3.130402e-001;5.298000
2.569274;1.177584;3.123980e-001;5.610000
2.610148;1.196318;3.117572e-001;5.534000
2.639938;1.209971;3.111176e-001;5.479000
2.523191;1.156462;3.104794e-001;5.760000
2.719210;1.246304;3.098424e-001;5.352000
2.691342;1.233532;3.092068e-001;5.405000
2.647738;1.213547;3.085725e-001;5.500000
2.705135;1.239853;3.079395e-001;5.409000
2.671525;1.224449;3.073077e-001;5.529000
2.593386;1.188635;3.066773e-001;5.650000
2.617631;1.199748;3.060482e-001;5.615000
2.465375;1.129963;3.054203e-001;5.970000
2.282728;1.046250;3.047938e-001;6.456000
2.608367;1.195501;3.041685e-001;5.659000
2.731482;1.251929;3.035445e-001;5.410000
2.498814;1.145290;3.029218e-001;5.920000
2.647332;1.213361;3.023004e-001;5.595000
2.402643;1.101211;3.016802e-001;6.169000
2.560400;1.173516;3.010614e-001;5.804000
2.502999;1.147208;3.004437e-001;5.951000
2.707183;1.240792;2.998274e-001;5.513000
2.718387;1.245927;2.992123e-001;5.505000
2.608298;1.195470;2.985985e-001;5.748000
2.521449;1.155664;2.979859e-001;5.946000
2.758843;1.264470;2.973746e-001;5.446000
2.798009;1.282421;2.967646e-001;5.388000
2.761511;1.265693;2.961558e-001;5.460000
2.713686;1.243773;2.955482e-001;5.556000
2.770428;1.269780;2.949419e-001;5.461000
